quadkey_z12,adm1_code,adm1_name,adm2_code,adm2_name,adm3_code,adm3_name
122022002013,DZ-01,Adrar,,Adrar,,Reggane
122022002031,DZ-01,Adrar,,Adrar,,Reggane
122022002033,DZ-01,Adrar,,Adrar,,Reggane
122022002211,DZ-01,Adrar,,Adrar,,Reggane
122022002213,DZ-01,Adrar,,Adrar,,Reggane
122022002231,DZ-01,Adrar,,Adrar,,Reggane
122022002233,DZ-01,Adrar,,Adrar,,Reggane
122022020011,DZ-01,Adrar,,Adrar,,Reggane
122022020013,DZ-01,Adrar,,Adrar,,Reggane
122022020031,DZ-01,Adrar,,Adrar,,Reggane
122022020033,DZ-01,Adrar,,Adrar,,Reggane
122022020211,DZ-01,Adrar,,Adrar,,Reggane
122022020213,DZ-01,Adrar,,Adrar,,Reggane
122022020231,DZ-01,Adrar,,Adrar,,Reggane
122022020233,DZ-01,Adrar,,Adrar,,Reggane
122022022011,DZ-01,Adrar,,Adrar,,Reggane
122022022013,DZ-01,Adrar,,Adrar,,Reggane
122022022031,DZ-01,Adrar,,Adrar,,Reggane
122022022033,DZ-01,Adrar,,Adrar,,Reggane
122022022211,DZ-01,Adrar,,Adrar,,Reggane
122022022213,DZ-01,Adrar,,Adrar,,Reggane
122022022231,DZ-01,Adrar,,Adrar,,Reggane
122022022233,DZ-01,Adrar,,Adrar,,Reggane
122022200011,DZ-01,Adrar,,Adrar,,Reggane
122022200013,DZ-01,Adrar,,Adrar,,Reggane
122022200031,DZ-01,Adrar,,Adrar,,Reggane
122022200033,DZ-01,Adrar,,Adrar,,Bordj Badji Mokhtar
122022200211,DZ-01,Adrar,,Adrar,,Bordj Badji Mokhtar
122022200213,DZ-01,Adrar,,Adrar,,Bordj Badji Mokhtar
122022200231,DZ-01,Adrar,,Adrar,,Bordj Badji Mokhtar
122022200233,DZ-01,Adrar,,Adrar,,Bordj Badji Mokhtar
122022202011,DZ-01,Adrar,,Adrar,,Bordj Badji Mokhtar
122022202013,DZ-01,Adrar,,Adrar,,Bordj Badji Mokhtar
122022202031,DZ-01,Adrar,,Adrar,,Bordj Badji Mokhtar
122022202033,DZ-01,Adrar,,Adrar,,Bordj Badji Mokhtar
122022202211,DZ-01,Adrar,,Adrar,,Bordj Badji Mokhtar
122022202213,DZ-01,Adrar,,Adrar,,Bordj Badji Mokhtar
122022202231,DZ-01,Adrar,,Adrar,,Bordj Badji Mokhtar
122022202233,DZ-01,Adrar,,Adrar,,Bordj Badji Mokhtar
122022220011,DZ-01,Adrar,,Adrar,,Bordj Badji Mokhtar
122022220013,DZ-01,Adrar,,Adrar,,Bordj Badji Mokhtar
122022220031,DZ-01,Adrar,,Adrar,,Bordj Badji Mokhtar
122022220033,DZ-01,Adrar,,Adrar,,Bordj Badji Mokhtar
122022220211,DZ-01,Adrar,,Adrar,,Bordj Badji Mokhtar
122022220213,DZ-01,Adrar,,Adrar,,Bordj Badji Mokhtar
122022220231,DZ-01,Adrar,,Adrar,,Bordj Badji Mokhtar
122022220233,DZ-01,Adrar,,Adrar,,Bordj Badji Mokhtar
122022222011,DZ-01,Adrar,,Adrar,,Bordj Badji Mokhtar
122022222013,DZ-01,Adrar,,Adrar,,Bordj Badji Mokhtar
122022222031,DZ-01,Adrar,,Adrar,,Bordj Badji Mokhtar
122022222033,DZ-01,Adrar,,Adrar,,Bordj Badji Mokhtar
122022222211,DZ-01,Adrar,,Adrar,,Bordj Badji Mokhtar
122022222213,DZ-01,Adrar,,Adrar,,Bordj Badji Mokhtar
122022222231,DZ-01,Adrar,,Adrar,,Bordj Badji Mokhtar
122022222233,DZ-01,Adrar,,Adrar,,Bordj Badji Mokhtar
122200000011,DZ-01,Adrar,,Adrar,,Bordj Badji Mokhtar
122200000013,DZ-01,Adrar,,Adrar,,Bordj Badji Mokhtar
122200000031,DZ-01,Adrar,,,,Bordj Badji Mokhtar
122002000302,DZ-27,Mostaganem,,Mostaganem,,Sidi Lakhdar
122002000320,DZ-27,Mostaganem,,Mostaganem,,Sidi Ali
122002000322,DZ-27,Mostaganem,,Mostaganem,,Sidi Ali
122002002100,DZ-27,Mostaganem,,Mostaganem,,Sour
122002002102,DZ-27,Mostaganem,,Mostaganem,,Oued El Kheir
122002002120,DZ-27,Mostaganem,,Relizane,,Safsaf
122002002122,DZ-48,Relizane,,Relizane,,Yellel
122002002300,DZ-48,Relizane,,Relizane,,None
122002002302,DZ-48,Relizane,,Relizane,,None
122002002320,DZ-29,Mascara,,Mascara,,El Menaouer
122002002322,DZ-29,Mascara,,Mascara,,El Bordj
122002020100,DZ-29,Mascara,,Mascara,,Sehaîlia
122002020102,DZ-29,Mascara,,Mascara,,Sidi Kada
122002020120,DZ-29,Mascara,,Mascara,,Nesmoth
122002020122,DZ-29,Mascara,,Mascara,,Nesmoth
122002020300,DZ-29,Mascara,,Mascara,,Aouf
122002020302,DZ-29,Mascara,,Mascara,,Aouf
122002020320,DZ-20,Saïda,,Saiida,,Aïn Soltane
122002020322,DZ-20,Saïda,,Saiida,,Aïn Soltane
122002022100,DZ-20,Saïda,,Saiida,,El Hessasna
122002022102,DZ-20,Saïda,,Saiida,,El Hessasna
122002022120,DZ-20,Saïda,,Saiida,,El Hessasna
122002022122,DZ-20,Saïda,,Saiida,,El Hessasna
122002022300,DZ-20,Saïda,,Saiida,,Sidi Ahmed
122002022302,DZ-20,Saïda,,Saiida,,Sidi Ahmed
122002022320,DZ-20,Saïda,,Saiida,,Sidi Ahmed
122002022322,DZ-32,El Bayadh,,Saiida,,El Kheiter
122002200100,DZ-32,El Bayadh,,El Bayadh,,El Kheiter
122002200102,DZ-32,El Bayadh,,El Bayadh,,Bougtob
122002200120,DZ-32,El Bayadh,,El Bayadh,,Bougtob
122002200122,DZ-32,El Bayadh,,El Bayadh,,Bougtob
122002200300,DZ-32,El Bayadh,,El Bayadh,,Bougtob
122002200302,DZ-32,El Bayadh,,El Bayadh,,Bougtob
122002200320,DZ-32,El Bayadh,,El Bayadh,,Bougtob
122002200322,DZ-32,El Bayadh,,El Bayadh,,Kef Lahmar
122002202100,DZ-32,El Bayadh,,El Bayadh,,Tousmouline
122002202102,DZ-32,El Bayadh,,El Bayadh,,Tousmouline
122002202120,DZ-32,El Bayadh,,El Bayadh,,Tousmouline
122002202122,DZ-32,El Bayadh,,El Bayadh,,El Mehara
122002202300,DZ-32,El Bayadh,,El Bayadh,,El Mehara
122002202302,DZ-32,El Bayadh,,El Bayadh,,El Mehara
122002202320,DZ-32,El Bayadh,,El Bayadh,,Arbaouat
122002202322,DZ-32,El Bayadh,,El Bayadh,,Arbaouat
122002220100,DZ-32,El Bayadh,,El Bayadh,,Arbaouat
122002220102,DZ-32,El Bayadh,,El Bayadh,,Arbaouat
122002220120,DZ-32,El Bayadh,,El Bayadh,,Arbaouat
122002220122,DZ-32,El Bayadh,,El Bayadh,,El Abiodh Sidi Cheikh
122002220300,DZ-32,El Bayadh,,El Bayadh,,El Abiodh Sidi Cheikh
122002220302,DZ-32,El Bayadh,,El Bayadh,,El Abiodh Sidi Cheikh
122002220320,DZ-32,El Bayadh,,El Bayadh,,El Abiodh Sidi Cheikh
122002220322,DZ-32,El Bayadh,,El Bayadh,,El Abiodh Sidi Cheikh
122002222100,DZ-32,El Bayadh,,El Bayadh,,Lebnoud
122002222102,DZ-32,El Bayadh,,El Bayadh,,Lebnoud
122002222120,DZ-32,El Bayadh,,El Bayadh,,Lebnoud
122002222122,DZ-32,El Bayadh,,El Bayadh,,Lebnoud
122002222300,DZ-32,El Bayadh,,El Bayadh,,Lebnoud
122002222302,DZ-32,El Bayadh,,El Bayadh,,Lebnoud
122002222320,DZ-32,El Bayadh,,El Bayadh,,Lebnoud
122002222322,DZ-32,El Bayadh,,El Bayadh,,Lebnoud
122020000100,DZ-32,El Bayadh,,El Bayadh,,Lebnoud
122020000102,DZ-32,El Bayadh,,El Bayadh,,Lebnoud
122020000120,DZ-32,El Bayadh,,El Bayadh,,Lebnoud
122020000122,DZ-32,El Bayadh,,El Bayadh,,Lebnoud
122020000300,DZ-32,El Bayadh,,El Bayadh,,Lebnoud
122020000302,DZ-32,El Bayadh,,El Bayadh,,Lebnoud
122020000320,DZ-32,El Bayadh,,El Bayadh,,Lebnoud
122020000322,DZ-32,El Bayadh,,El Bayadh,,Lebnoud
122020002100,DZ-32,El Bayadh,,El Bayadh,,Lebnoud
122020002102,DZ-32,El Bayadh,,El Bayadh,,Lebnoud
122020002120,DZ-32,El Bayadh,,El Bayadh,,Lebnoud
122020002122,DZ-32,El Bayadh,,El Bayadh,,Lebnoud
122020002300,DZ-32,El Bayadh,,El Bayadh,,Lebnoud
122020002302,DZ-32,El Bayadh,,El Bayadh,,Lebnoud
122020002320,DZ-32,El Bayadh,,Bechar,,Lebnoud
122020002322,DZ-32,El Bayadh,,Bechar,,Lebnoud
122020020100,DZ-32,El Bayadh,,Bechar,,Lebnoud
122020020102,DZ-01,Adrar,,Bechar,,Ksar Kaddour
122020020120,DZ-01,Adrar,,Bechar,,Ksar Kaddour
122020020122,DZ-01,Adrar,,Bechar,,Ksar Kaddour
122020020300,DZ-01,Adrar,,Bechar,,Ksar Kaddour
122020020302,DZ-01,Adrar,,Bechar,,Ksar Kaddour
122020020320,DZ-01,Adrar,,Adrar,,Ksar Kaddour
122020020322,DZ-01,Adrar,,Adrar,,Ksar Kaddour
122020022100,DZ-01,Adrar,,Adrar,,Ksar Kaddour
122020022102,DZ-01,Adrar,,Adrar,,Ksar Kaddour
122020022120,DZ-01,Adrar,,Adrar,,Ksar Kaddour
122020022122,DZ-01,Adrar,,Adrar,,Ksar Kaddour
122020022300,DZ-01,Adrar,,Adrar,,Ksar Kaddour
122020022302,DZ-01,Adrar,,Adrar,,Ksar Kaddour
122020022320,DZ-01,Adrar,,Adrar,,Ksar Kaddour
122020022322,DZ-01,Adrar,,Adrar,,Ksar Kaddour
122020200100,DZ-01,Adrar,,Adrar,,Ouled Said
122020200102,DZ-01,Adrar,,Adrar,,Ouled Said
122020200120,DZ-01,Adrar,,Adrar,,Timimoun
122020200122,DZ-01,Adrar,,Adrar,,Timimoun
122020200300,DZ-01,Adrar,,Adrar,,Timimoun
122020200302,DZ-01,Adrar,,Adrar,,Timimoun
122020200320,DZ-01,Adrar,,Adrar,,Timimoun
122020200322,DZ-01,Adrar,,Adrar,,Aougrout
122020202100,DZ-01,Adrar,,Adrar,,Aougrout
122020202102,DZ-01,Adrar,,Adrar,,Aougrout
122020202120,DZ-01,Adrar,,Adrar,,Aougrout
122020202122,DZ-01,Adrar,,Adrar,,Aougrout
122020202300,DZ-01,Adrar,,Adrar,,Aougrout
122020202302,DZ-01,Adrar,,Adrar,,Aougrout
122020202320,DZ-01,Adrar,,Adrar,,Aougrout
122020202322,DZ-01,Adrar,,Adrar,,Tamantit
122020220100,DZ-01,Adrar,,Adrar,,Tamantit
122020220102,DZ-01,Adrar,,Adrar,,Tamantit
122020220120,DZ-01,Adrar,,Adrar,,Tamantit
122020220122,DZ-01,Adrar,,Adrar,,Tamantit
122020220300,DZ-01,Adrar,,Adrar,,Tamantit
122020220302,DZ-01,Adrar,,Adrar,,Tamantit
122020220320,DZ-01,Adrar,,Adrar,,Tamantit
122020220322,DZ-01,Adrar,,Adrar,,Fenoughil
122020222100,DZ-01,Adrar,,Adrar,,Fenoughil
122020222102,DZ-01,Adrar,,Adrar,,Fenoughil
122020222120,DZ-01,Adrar,,Adrar,,Timokten
122020222122,DZ-01,Adrar,,Adrar,,Timokten
122020222300,DZ-01,Adrar,,Adrar,,Timokten
122020222302,DZ-01,Adrar,,Adrar,,Timokten
122020222320,DZ-01,Adrar,,Adrar,,Zaouiet Kounta
122020222322,DZ-01,Adrar,,Adrar,,In Zghmir
122022000100,DZ-01,Adrar,,Adrar,,Sali
122022000102,DZ-01,Adrar,,Adrar,,Reggane
122022000120,DZ-01,Adrar,,Adrar,,Reggane
122022000122,DZ-01,Adrar,,Adrar,,Reggane
122022000300,DZ-01,Adrar,,Adrar,,Reggane
122022000302,DZ-01,Adrar,,Adrar,,Reggane
122022000320,DZ-01,Adrar,,Adrar,,Reggane
122022000322,DZ-01,Adrar,,Adrar,,Reggane
122022002100,DZ-01,Adrar,,Adrar,,Reggane
122022002102,DZ-01,Adrar,,Adrar,,Reggane
122022002120,DZ-01,Adrar,,Adrar,,Reggane
122022002122,DZ-01,Adrar,,Adrar,,Reggane
122022002300,DZ-01,Adrar,,Adrar,,Reggane
122022002302,DZ-01,Adrar,,Adrar,,Reggane
122022002320,DZ-01,Adrar,,Adrar,,Reggane
122022002322,DZ-01,Adrar,,Adrar,,Reggane
122022020100,DZ-01,Adrar,,Adrar,,Reggane
122022020102,DZ-01,Adrar,,Adrar,,Reggane
122022020120,DZ-01,Adrar,,Adrar,,Reggane
122022020122,DZ-01,Adrar,,Adrar,,Reggane
122022020300,DZ-01,Adrar,,Adrar,,Reggane
122022020302,DZ-01,Adrar,,Adrar,,Reggane
122022020320,DZ-01,Adrar,,Adrar,,Reggane
122022020322,DZ-01,Adrar,,Adrar,,Reggane
122022022100,DZ-01,Adrar,,Adrar,,Reggane
122022022102,DZ-01,Adrar,,Adrar,,Reggane
122022022120,DZ-01,Adrar,,Adrar,,Reggane
122022022122,DZ-01,Adrar,,Adrar,,Reggane
122022022300,DZ-01,Adrar,,Adrar,,Reggane
122022022302,DZ-01,Adrar,,Adrar,,Reggane
122022022320,DZ-01,Adrar,,Adrar,,Reggane
122022022322,DZ-01,Adrar,,Adrar,,Reggane
122022200100,DZ-01,Adrar,,Adrar,,Reggane
122022200102,DZ-01,Adrar,,Adrar,,Reggane
122022200120,DZ-01,Adrar,,Adrar,,Reggane
122022200122,DZ-01,Adrar,,Adrar,,Reggane
122022200300,DZ-01,Adrar,,Adrar,,Bordj Badji Mokhtar
122022200302,DZ-01,Adrar,,Adrar,,Bordj Badji Mokhtar
122022200320,DZ-01,Adrar,,Adrar,,Bordj Badji Mokhtar
122022200322,DZ-01,Adrar,,Adrar,,Bordj Badji Mokhtar
122022202100,DZ-01,Adrar,,Adrar,,Bordj Badji Mokhtar
122022202102,DZ-01,Adrar,,Adrar,,Bordj Badji Mokhtar
122022202120,DZ-01,Adrar,,Adrar,,Bordj Badji Mokhtar
122022202122,DZ-01,Adrar,,Adrar,,Bordj Badji Mokhtar
122022202300,DZ-01,Adrar,,Adrar,,Bordj Badji Mokhtar
122022202302,DZ-01,Adrar,,Adrar,,Bordj Badji Mokhtar
122022202320,DZ-01,Adrar,,Adrar,,Bordj Badji Mokhtar
122022202322,DZ-01,Adrar,,Adrar,,Bordj Badji Mokhtar
122022220100,DZ-01,Adrar,,Adrar,,Bordj Badji Mokhtar
122022220102,DZ-01,Adrar,,Adrar,,Bordj Badji Mokhtar
122022220120,DZ-01,Adrar,,Adrar,,Bordj Badji Mokhtar
122022220122,DZ-01,Adrar,,Adrar,,Bordj Badji Mokhtar
122022220300,DZ-01,Adrar,,Adrar,,Bordj Badji Mokhtar
122022220302,DZ-01,Adrar,,Adrar,,Bordj Badji Mokhtar
122022220320,DZ-01,Adrar,,Adrar,,Bordj Badji Mokhtar
122022220322,DZ-01,Adrar,,Adrar,,Bordj Badji Mokhtar
122022222100,DZ-01,Adrar,,Adrar,,Bordj Badji Mokhtar
122022222102,DZ-01,Adrar,,Adrar,,Bordj Badji Mokhtar
122022222120,DZ-01,Adrar,,Adrar,,Bordj Badji Mokhtar
122022222122,DZ-01,Adrar,,Adrar,,Bordj Badji Mokhtar
122022222300,DZ-01,Adrar,,Adrar,,Bordj Badji Mokhtar
122022222302,DZ-01,Adrar,,Adrar,,Bordj Badji Mokhtar
122022222320,DZ-01,Adrar,,Adrar,,Bordj Badji Mokhtar
122022222322,DZ-01,Adrar,,Adrar,,Bordj Badji Mokhtar
122200000100,DZ-01,Adrar,,Adrar,,Bordj Badji Mokhtar
122200000102,DZ-01,Adrar,,Adrar,,Bordj Badji Mokhtar
122200000120,DZ-01,Adrar,,,,Bordj Badji Mokhtar
122200000122,DZ-01,Adrar,,,,Bordj Badji Mokhtar
122002000303,DZ-27,Mostaganem,,Mostaganem,,Sidi Lakhdar
122002000321,DZ-27,Mostaganem,,Mostaganem,,Sidi Lakhdar
122002000323,DZ-27,Mostaganem,,Mostaganem,,Sidi Ali
122002002101,DZ-27,Mostaganem,,Mostaganem,,Sidi Ali
122002002103,DZ-48,Relizane,,Relizane,,Sidi Khettab
122002002121,DZ-48,Relizane,,Relizane,,Belassel Bouzegza
122002002123,DZ-48,Relizane,,Relizane,,Belassel Bouzegza
122002002301,DZ-48,Relizane,,Relizane,,El Matmar
122002002303,DZ-48,Relizane,,Relizane,,Bendaoud
122002002321,DZ-48,Relizane,,Relizane,,Sidi M'Hamed Benaouda
122002002323,DZ-29,Mascara,,Mascara,,Sehaîlia
122002020101,DZ-29,Mascara,,Mascara,,Sidi Abdeldjebar
122002020103,DZ-29,Mascara,,Mascara,,Hachem
122002020121,DZ-29,Mascara,,Mascara,,Zelmata
122002020123,DZ-29,Mascara,,Mascara,,Zelmata
122002020301,DZ-29,Mascara,,Mascara,,Gharrous
122002020303,DZ-20,Saïda,,Mascara,,Ouled Brahim
122002020321,DZ-20,Saïda,,Saiida,,Ouled Brahim
122002020323,DZ-20,Saïda,,Saiida,,Tircine
122002022101,DZ-20,Saïda,,Saiida,,El Hessasna
122002022103,DZ-20,Saïda,,Saiida,,El Hessasna
122002022121,DZ-20,Saïda,,Saiida,,Maamora
122002022123,DZ-20,Saïda,,Saiida,,Maamora
122002022301,DZ-20,Saïda,,Saiida,,Maamora
122002022303,DZ-20,Saïda,,Saiida,,Maamora
122002022321,DZ-20,Saïda,,Saiida,,Maamora
122002022323,DZ-32,El Bayadh,,El Bayadh,,El Kheiter
122002200101,DZ-32,El Bayadh,,El Bayadh,,Bougtob
122002200103,DZ-32,El Bayadh,,El Bayadh,,Bougtob
122002200121,DZ-32,El Bayadh,,El Bayadh,,Bougtob
122002200123,DZ-32,El Bayadh,,El Bayadh,,Bougtob
122002200301,DZ-32,El Bayadh,,El Bayadh,,Bougtob
122002200303,DZ-32,El Bayadh,,El Bayadh,,Bougtob
122002200321,DZ-32,El Bayadh,,El Bayadh,,Kef Lahmar
122002200323,DZ-32,El Bayadh,,El Bayadh,,Kef Lahmar
122002202101,DZ-32,El Bayadh,,El Bayadh,,Kef Lahmar
122002202103,DZ-32,El Bayadh,,El Bayadh,,Tousmouline
122002202121,DZ-32,El Bayadh,,El Bayadh,,El Mehara
122002202123,DZ-32,El Bayadh,,El Bayadh,,El Mehara
122002202301,DZ-32,El Bayadh,,El Bayadh,,El Mehara
122002202303,DZ-32,El Bayadh,,El Bayadh,,El Mehara
122002202321,DZ-32,El Bayadh,,El Bayadh,,Arbaouat
122002202323,DZ-32,El Bayadh,,El Bayadh,,Arbaouat
122002220101,DZ-32,El Bayadh,,El Bayadh,,Arbaouat
122002220103,DZ-32,El Bayadh,,El Bayadh,,Arbaouat
122002220121,DZ-32,El Bayadh,,El Bayadh,,El Abiodh Sidi Cheikh
122002220123,DZ-32,El Bayadh,,El Bayadh,,El Abiodh Sidi Cheikh
122002220301,DZ-32,El Bayadh,,El Bayadh,,El Abiodh Sidi Cheikh
122002220303,DZ-32,El Bayadh,,El Bayadh,,El Abiodh Sidi Cheikh
122002220321,DZ-32,El Bayadh,,El Bayadh,,El Abiodh Sidi Cheikh
122002220323,DZ-32,El Bayadh,,El Bayadh,,El Abiodh Sidi Cheikh
122002222101,DZ-32,El Bayadh,,El Bayadh,,El Abiodh Sidi Cheikh
122002222103,DZ-32,El Bayadh,,El Bayadh,,El Abiodh Sidi Cheikh
122002222121,DZ-32,El Bayadh,,El Bayadh,,El Abiodh Sidi Cheikh
122002222123,DZ-32,El Bayadh,,El Bayadh,,El Abiodh Sidi Cheikh
122002222301,DZ-32,El Bayadh,,El Bayadh,,Lebnoud
122002222303,DZ-32,El Bayadh,,El Bayadh,,Lebnoud
122002222321,DZ-32,El Bayadh,,El Bayadh,,Lebnoud
122002222323,DZ-32,El Bayadh,,El Bayadh,,Lebnoud
122020000101,DZ-32,El Bayadh,,El Bayadh,,Lebnoud
122020000103,DZ-32,El Bayadh,,El Bayadh,,Lebnoud
122020000121,DZ-32,El Bayadh,,El Bayadh,,Lebnoud
122020000123,DZ-32,El Bayadh,,El Bayadh,,Lebnoud
122020000301,DZ-32,El Bayadh,,El Bayadh,,Lebnoud
122020000303,DZ-32,El Bayadh,,El Bayadh,,Lebnoud
122020000321,DZ-32,El Bayadh,,El Bayadh,,Lebnoud
122020000323,DZ-32,El Bayadh,,El Bayadh,,Lebnoud
122020002101,DZ-32,El Bayadh,,El Bayadh,,Lebnoud
122020002103,DZ-32,El Bayadh,,El Bayadh,,Lebnoud
122020002121,DZ-32,El Bayadh,,El Bayadh,,Lebnoud
122020002123,DZ-32,El Bayadh,,El Bayadh,,Lebnoud
122020002301,DZ-32,El Bayadh,,El Bayadh,,Lebnoud
122020002303,DZ-32,El Bayadh,,El Bayadh,,Lebnoud
122020002321,DZ-32,El Bayadh,,El Bayadh,,Lebnoud
122020002323,DZ-32,El Bayadh,,Bechar,,Lebnoud
122020020101,DZ-01,Adrar,,Bechar,,Ksar Kaddour
122020020103,DZ-01,Adrar,,Bechar,,Ksar Kaddour
122020020121,DZ-01,Adrar,,Bechar,,Ksar Kaddour
122020020123,DZ-01,Adrar,,Bechar,,Ksar Kaddour
122020020301,DZ-01,Adrar,,Bechar,,Ksar Kaddour
122020020303,DZ-01,Adrar,,Adrar,,Ksar Kaddour
122020020321,DZ-01,Adrar,,Adrar,,Ksar Kaddour
122020020323,DZ-01,Adrar,,Adrar,,Ksar Kaddour
122020022101,DZ-01,Adrar,,Adrar,,Ksar Kaddour
122020022103,DZ-01,Adrar,,Adrar,,Ksar Kaddour
122020022121,DZ-01,Adrar,,Adrar,,Ksar Kaddour
122020022123,DZ-01,Adrar,,Adrar,,Ksar Kaddour
122020022301,DZ-01,Adrar,,Adrar,,Ksar Kaddour
122020022303,DZ-01,Adrar,,Adrar,,Ksar Kaddour
122020022321,DZ-01,Adrar,,Adrar,,Ksar Kaddour
122020022323,DZ-01,Adrar,,Adrar,,Ksar Kaddour
122020200101,DZ-01,Adrar,,Adrar,,Ksar Kaddour
122020200103,DZ-01,Adrar,,Adrar,,Ksar Kaddour
122020200121,DZ-01,Adrar,,Adrar,,Timimoun
122020200123,DZ-01,Adrar,,Adrar,,Timimoun
122020200301,DZ-01,Adrar,,Adrar,,Timimoun
122020200303,DZ-01,Adrar,,Adrar,,Timimoun
122020200321,DZ-01,Adrar,,Adrar,,Aougrout
122020200323,DZ-01,Adrar,,Adrar,,Aougrout
122020202101,DZ-01,Adrar,,Adrar,,Aougrout
122020202103,DZ-01,Adrar,,Adrar,,Aougrout
122020202121,DZ-01,Adrar,,Adrar,,Aougrout
122020202123,DZ-01,Adrar,,Adrar,,Aougrout
122020202301,DZ-01,Adrar,,Adrar,,Aougrout
122020202303,DZ-01,Adrar,,Adrar,,Aougrout
122020202321,DZ-01,Adrar,,Adrar,,Aougrout
122020202323,DZ-01,Adrar,,Adrar,,Tamantit
122020220101,DZ-01,Adrar,,Adrar,,Tamantit
122020220103,DZ-01,Adrar,,Adrar,,Tamantit
122020220121,DZ-01,Adrar,,Adrar,,Tamantit
122020220123,DZ-01,Adrar,,Adrar,,Tamantit
122020220301,DZ-01,Adrar,,Adrar,,Tamantit
122020220303,DZ-01,Adrar,,Adrar,,Tamantit
122020220321,DZ-01,Adrar,,Adrar,,Tamantit
122020220323,DZ-01,Adrar,,Adrar,,Fenoughil
122020222101,DZ-01,Adrar,,Adrar,,Fenoughil
122020222103,DZ-01,Adrar,,Adrar,,Timokten
122020222121,DZ-01,Adrar,,Adrar,,Timokten
122020222123,DZ-01,Adrar,,Adrar,,Timokten
122020222301,DZ-01,Adrar,,Adrar,,Timokten
122020222303,DZ-01,Adrar,,Adrar,,Timokten
122020222321,DZ-01,Adrar,,Adrar,,Timokten
122020222323,DZ-01,Adrar,,Adrar,,Timokten
122022000101,DZ-01,Adrar,,Adrar,,Sali
122022000103,DZ-01,Adrar,,Adrar,,Reggane
122022000121,DZ-01,Adrar,,Adrar,,Reggane
122022000123,DZ-01,Adrar,,Adrar,,Reggane
122022000301,DZ-01,Adrar,,Adrar,,Reggane
122022000303,DZ-01,Adrar,,Adrar,,Reggane
122022000321,DZ-01,Adrar,,Adrar,,Reggane
122022000323,DZ-01,Adrar,,Adrar,,Reggane
122022002101,DZ-01,Adrar,,Adrar,,Reggane
122022002103,DZ-01,Adrar,,Adrar,,Reggane
122022002121,DZ-01,Adrar,,Adrar,,Reggane
122022002123,DZ-01,Adrar,,Adrar,,Reggane
122022002301,DZ-01,Adrar,,Adrar,,Reggane
122022002303,DZ-01,Adrar,,Adrar,,Reggane
122022002321,DZ-01,Adrar,,Adrar,,Reggane
122022002323,DZ-01,Adrar,,Adrar,,Reggane
122022020101,DZ-01,Adrar,,Adrar,,Reggane
122022020103,DZ-01,Adrar,,Adrar,,Reggane
122022020121,DZ-01,Adrar,,Adrar,,Reggane
122022020123,DZ-01,Adrar,,Adrar,,Reggane
122022020301,DZ-01,Adrar,,Adrar,,Reggane
122022020303,DZ-01,Adrar,,Adrar,,Reggane
122022020321,DZ-01,Adrar,,Adrar,,Reggane
122022020323,DZ-01,Adrar,,Adrar,,Reggane
122022022101,DZ-01,Adrar,,Adrar,,Reggane
122022022103,DZ-01,Adrar,,Adrar,,Reggane
122022022121,DZ-01,Adrar,,Adrar,,Reggane
122022022123,DZ-01,Adrar,,Adrar,,Reggane
122022022301,DZ-01,Adrar,,Adrar,,Reggane
122022022303,DZ-01,Adrar,,Adrar,,Reggane
122022022321,DZ-01,Adrar,,Adrar,,Reggane
122022022323,DZ-01,Adrar,,Adrar,,Reggane
122022200101,DZ-01,Adrar,,Adrar,,Reggane
122022200103,DZ-01,Adrar,,Adrar,,Reggane
122022200121,DZ-01,Adrar,,Adrar,,Reggane
122022200123,DZ-01,Adrar,,Adrar,,Reggane
122022200301,DZ-01,Adrar,,Adrar,,Bordj Badji Mokhtar
122022200303,DZ-01,Adrar,,Adrar,,Bordj Badji Mokhtar
122022200321,DZ-01,Adrar,,Adrar,,Bordj Badji Mokhtar
122022200323,DZ-01,Adrar,,Adrar,,Bordj Badji Mokhtar
122022202101,DZ-01,Adrar,,Adrar,,Bordj Badji Mokhtar
122022202103,DZ-01,Adrar,,Adrar,,Bordj Badji Mokhtar
122022202121,DZ-01,Adrar,,Adrar,,Bordj Badji Mokhtar
122022202123,DZ-01,Adrar,,Adrar,,Bordj Badji Mokhtar
122022202301,DZ-01,Adrar,,Adrar,,Bordj Badji Mokhtar
122022202303,DZ-01,Adrar,,Adrar,,Bordj Badji Mokhtar
122022202321,DZ-01,Adrar,,Adrar,,Bordj Badji Mokhtar
122022202323,DZ-01,Adrar,,Adrar,,Bordj Badji Mokhtar
122022220101,DZ-01,Adrar,,Adrar,,Bordj Badji Mokhtar
122022220103,DZ-01,Adrar,,Adrar,,Bordj Badji Mokhtar
122022220121,DZ-01,Adrar,,Adrar,,Bordj Badji Mokhtar
122022220123,DZ-01,Adrar,,Adrar,,Bordj Badji Mokhtar
122022220301,DZ-01,Adrar,,Adrar,,Bordj Badji Mokhtar
122022220303,DZ-01,Adrar,,Adrar,,Bordj Badji Mokhtar
122022220321,DZ-01,Adrar,,Adrar,,Bordj Badji Mokhtar
122022220323,DZ-01,Adrar,,Adrar,,Bordj Badji Mokhtar
122022222101,DZ-01,Adrar,,Adrar,,Bordj Badji Mokhtar
122022222103,DZ-01,Adrar,,Adrar,,Bordj Badji Mokhtar
122022222121,DZ-01,Adrar,,Adrar,,Bordj Badji Mokhtar
